mobile_names,asin,title,body,star
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
3rd in that Price
","

  Good option after Realme Narzo 10A and C3

",4
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
No Type-C & IR Blaster
","

  2 problem No Type-C port and IR Blaster

",4
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Back cover
","

  Product is good but protection (back cover) not provided and not available in market for this model.Pl. Provide suitable simple back case for minium protection

",4
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Valur for money
","

  Value for money product. The #Redmi9 is best mobile at this rate which comes 2.3ghz clock speed and 4GB ram. Very smooth and I liked the battery capacity very much. I can play pubg on it for continue 5 hours after full. So happy that I buyed this mobile. I love the #MI brand very much.#Redmi9_iz_lub

",5
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
value for money product👍
","

  Product is nice,battery life also good,apart from camera quality not apto the mark but overall value for money product....only issue is they not provide me tempered glass & back cover too along with handset...they should provide this 2 things together...overall fine...thanks😊💐👍

",4
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Sound Quality is worst. No Type C Charging port
","

  Best Budget phone.Dear Customers please remember that the Price is always directly propotional to the quality.This low price model lacks Type C Charging port. There is no Type C port. Its the old pin.Sound quality is really worst.My sincere advice to spend 1000 more and go for Mi 9 Pro.

",3
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Worst phone Ever!!!
","

  *Till date this is one of the worst phone, I ever purchased.!!!*Definitely not recommended.*Doesn't support split screen for using two apps simultaneously!*EA games keeps hanging in this phone.*Camera quality is worst!!

",1
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Good phone in this price category
","

  Good phone in this price category.Pros -# screen size is good and can be use with 1 hand also.# look of the phone is good in compare to others phone of this category.# phone i haven't used much but 5000 mah battery would be good.Cons :-I have not found more but on the back side 2 camera are there and one camera is just dummy print.Suggestion :Better to go with 128 GB. Mine is 64GB only.

",4
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Value for money!
","

  I am using this since phone since a week, completely a good experience and and camera got its best potential, best display, battery, and speakers, value  for money. #redmi9 best mobile , overall best mobile.

",5
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Economical value phone
","

  My primary phone screen shattered and due to lockdown I'm unable to fix it.Ordered redmi 9 and Amazon delivered in  1day. A miracle! At these times.Great phone for the price, really happy with performance. Never heats up. Battery last 2 days with heavy use.Camera very very poor quality.So if buying for camera consider higher models.Highly impressed for the price.Go for it.

",4
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Worst ever camera
","

  If you ignore this review, you ll end up regretting. Camera quality of this phone is worse than you'd have ever had. If you click a selfie you'll look an old person. No color, no texture. You can say that it's a budget phone and all that. That's true but even a simple one megapixel camera has 100 times better camera. Not exaggerating.Battery also a bit weak. Don't buy

",1
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Can get much better.
","

  Writing the review after 3 months of usage.1. Look and fell of the product is good.2. Fingerprint sensor is bit laggy.  Sometimes it didn't read the fingerprints.3. Performance is ok, Can't say it's too slow. But if you want fast performance than go for something else.4. Camera quality is ok. Not too good but not to bad.5. Battery life is good.I bought it for my mom and it serve the purpose.If you want to use all the capabilities of smart phone please look for something else.

",3
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Defective piece twice
","


  Your browser does not support HTML5 video.


   First worst experience with amazon while purchasing mobile. There is a small creamish spot inside the screen, could be manufacturing defect or could be the result of improper handling. Even after replacement I got a defective piece again with screen tint issue on the left side of the camera. Video posted. Dropped Amazon and went to Flipkart now.

",2
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Redmi 9 mobile not good
","

  phone is not value for moneyThe camera is worst i ever seen in any no redmi phone.Battery is ok.The display quality is very bad not hd. Watching videos on YouTube feels like watching 3gp videos.mobile display is ok in lookwise but not good in quality.Sometimes 4gb ram feels like 2gb.I am very disappointed by the camera quality of this phone.12 megapixel feels like 2MP camera. The back plastic body feels like a cheap phone.If you really need a phone there are many options in the market.If you are taking phone for the first and a beginner you can go for redmi 9 prime

",1
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Best friend👭
","

  Good phone in price segment👍 👍💯👏 ✧༺♥༻✧⋆ ˚｡⋆୨୧˚　˚୨୧⋆｡˚ ⋆*＊✿❀　❀✿＊*♥*♡∞:｡.｡　　*+:｡.｡　｡.｡:+*｡.｡:∞♡*♥.・゜-: ✧ :-　　｡･:*:･ﾟ★,｡･:*:･ﾟ☆-: ✧ :-゜・．⋇⋆✦⋆⋇　-: ✧ :-゜・．◓◒◕◓●◎◌◎◍▦▧▒▒▤▥🐝🐝🐝🐝🐝🐝🌼 Hi, honey!  🌼🍯🍯🍯🍯🍯🍯🌼🌼🌼🌼🌼🌼🌱🍃🌱🌱🍃🌱💗✉✉💗✉✉💗💗✉✉💗✉✉✉💗💗💗💗✉✉💗💗✉✉💗✉✉💗💗✉✉💗✉✉💗🐇🐇🐇💬💬🐇🐇🐇💬 Kiss!💬💋💋👩🐇💬💬🐇🐇👐🐇🐇🐇🐇🐇👗🐇🐇🐇🐇🐇👠👠🐇🐇☁ 👋🚀 ☁☁  ✨  BYEBYE*☁ ✨  🎈  ✨  ☁ ✨ ✨🌾✨💨  🏃 🏠🏢🐇🐇🐇💬💬🐇🐇🐇💬 Kiss!💬💋💋👩🐇💬💬🐇🐇👐🐇🐇🐇🐇🐇👗🐇🐇🐇🐇🐇👠👠🐇🐇

",4
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Phone hangs many times
","

  Phone hangs so many times, switch off while using. watching video on YouTube, incoming call doesn't show but ringtone plays, camera quality average, phone performance is below average, battery performance is fine, Amazon services is poor, sends technician, he hard reset the phone then he checks it for 4 or 5 minutes and say it is ok, what if it's performance if you have to hard reset it 2 time during 7 days, because after hard reset every phone works perfectly for some times while technician checks it for 5 to 10 minutes. Very bad experience with Amazon services and xiaomi product this time.

",3
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Very good spec for 9000 but poor display
","

  Specification good enoughBought for attending online classes and it is very smooth. Have tried streaming videos, MS office files and I have not seen any lags.Not much of a gamer so haven't utilized 100% of HW.Charging time is about 3 hours and lasts more than a day.Camera quality average.1 major concern for me is the display when the phone is operated outdoor. The brightness level is so low we can barely see anything under the sun light

",4
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Decent overall package for an entry level phone
","

  Bought in october 2020. One day delivery from amazon, great as always. Using the device since then, so here is the detailed review of redmi 9.- Built quality is good overall. Feels a midrange smartphone and a bit bulky in hand, due to plastic back. But other than that, phone is built decent.- Processor stack (Helio G35) is mediocre, to get the job done. Provides adequate performance, nothing too fancy there.- Having a battery of 5000 mAh, it lasts roughly around whole day while performing day to day activities like streaming, browsing and downloading. Never tested games on it. So, performance might differ in that case. While charging device heats up significantly, while taking from 0% it took 5 hours to make it 100% as its bundled with 10W slow charger.- The IPS HD+ display is doing well, I haven't got any issues regarding color accuracy, saturation or viewing angles as of now.- Speakers are decent, not that great. Call quality and cellular reception is good, on par with the other alternatives.- All Mi phones has the same issues in software part as this one also having MIUI, packed with a lot of bloatware and stuff. Security patches are updated regularly, but the overall update cycles are indefinite and after an update some features just stops working randomly. After OTA update, phone dropped signal, kept restarting, keyboard is not appeared when focused on an inputbox, etc etc. Overall an laggy android experience.- Camera is really disappointing. Not good at all, the daylight images are bad, HDR is not working properly. Images taken in night are even worse.These are the things I have found during 5 months of usage. Thanks

",4
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Excellent experience . Customer obsession thy name is Amazon
","

  I am so addicted to Amazon now that I don't even remember half my orders. They just come and I take them. It's that simple. This  product had a exchange option where i had to return my older phone. No problems. The entire process took 10 mins. The executive came took my phone check a few things and game me the new phone and left. Amazing !!

",5
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
DONT BUY
","

  4GB RAM 64GB StorageColour: blackDONT BUY THIS MOBILE .Don’t buy this product .Image quality is below average comparing with the specification. Useless camera.And there is NO RETURN POLICY and replacing with same mobile is big headache .DON’T buy this mobile

",2
"







Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage)| 5000 mAh| 2.3GHz Mediatek Helio G35 Octa core Processor






",B08697N43N,"
Wonderfull
","

  It is the best phone at 8999

",5
